iter,loss,mask-enc,mask-pred,time (ms)
4932,0.00057,115.00000,20.00000,95
4933,0.00255,137.00000,16.00000,105
4934,0.00115,117.00000,20.00000,96
4935,0.00257,95.00000,24.00000,85
4936,0.00016,89.00000,24.00000,79
4937,0.00081,105.00000,20.00000,86
4938,0.00020,113.00000,20.00000,90
4939,0.00017,113.00000,20.00000,91
4940,0.00009,90.00000,24.00000,82
4941,0.00043,101.00000,24.00000,85
4942,0.00014,113.00000,20.00000,92
4943,0.00160,98.00000,24.00000,85
4944,0.00014,112.00000,20.00000,92
4945,0.00152,111.00000,20.00000,91
4946,0.00029,117.00000,20.00000,93
4947,0.00009,109.00000,20.00000,90
4948,0.00194,103.00000,24.00000,87
4949,0.00135,109.00000,20.00000,90
4950,0.00116,117.00000,20.00000,94
4951,0.00308,115.00000,20.00000,92
4952,0.00022,116.00000,20.00000,90
4953,0.00061,129.00000,16.00000,101
4954,0.00013,111.00000,20.00000,91
4955,0.00018,107.00000,20.00000,88
4956,0.00117,119.00000,20.00000,94
4957,0.00046,114.00000,20.00000,90
4958,0.00018,108.00000,20.00000,89
4959,0.00041,99.00000,24.00000,84
4960,0.00145,116.00000,20.00000,91
4961,0.00158,112.00000,20.00000,88
4962,0.00091,112.00000,20.00000,89
4963,0.00015,109.00000,20.00000,91
4964,0.00047,116.00000,20.00000,92
4965,0.00233,116.00000,20.00000,92
4966,0.00118,97.00000,24.00000,82
4967,0.00052,90.00000,24.00000,78
4968,0.00015,118.00000,20.00000,93
4969,0.00044,135.00000,16.00000,103
4970,0.00078,97.00000,24.00000,85
4971,0.00011,89.00000,24.00000,80
4972,0.00069,85.00000,24.00000,76
4973,0.00099,93.00000,24.00000,80
4974,0.00074,114.00000,20.00000,89
4975,0.00064,109.00000,20.00000,87
4976,0.00009,119.00000,20.00000,93
4977,0.00274,115.00000,20.00000,90
4978,0.00107,117.00000,20.00000,92
4979,0.00012,110.00000,20.00000,88
4980,0.00353,96.00000,24.00000,79
4981,0.00355,114.00000,20.00000,88
4982,0.00131,111.00000,20.00000,89
4983,0.00216,111.00000,20.00000,89
4984,0.00016,111.00000,20.00000,88
4985,0.00096,113.00000,20.00000,92
4986,0.00087,96.00000,24.00000,93
4987,0.00009,97.00000,24.00000,82
4988,0.00128,114.00000,20.00000,88
4989,0.00035,109.00000,20.00000,90
4990,0.00007,100.00000,24.00000,88
4991,0.00045,108.00000,20.00000,86
4992,0.00147,120.00000,20.00000,93
4993,0.00277,132.00000,16.00000,98
4994,0.00092,109.00000,20.00000,90
4995,0.00029,132.00000,16.00000,100
4996,0.00257,113.00000,20.00000,91
4997,0.00202,113.00000,20.00000,92
4998,0.00128,91.00000,24.00000,80
4999,0.00030,112.00000,20.00000,89
5000,0.00031,109.00000,20.00000,91
